narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes,split,noun_class_key,verb_class_key
P15_02_26,P15,P15_02,00:03:25.629,00:03:32.72,00:03:35.80,12763,12948,pick up pan,pick-up,0,pan,5,['pan'],[5],train,pan,take
P15_02_27,P15,P15_02,00:03:38.559,00:03:35.03,00:03:40.25,12901,13215,put frying pan on cooker,put-on,1,pan:frying,5,"['pan:frying', 'cooker']","[5, 46]",train,pan,put
P15_02_28,P15,P15_02,00:03:43.139,00:03:39.12,00:03:48.90,13147,13734,turn on the cooker,turn-on,6,cooker,46,['cooker'],[46],train,oven,turn-on
P15_02_29,P15,P15_02,00:03:50.659,00:03:48.81,00:03:51.05,13728,13863,pick up oil,pick-up,0,oil,31,['oil'],[31],train,oil,take
P15_02_3,P15,P15_02,00:00:21.320,00:00:21.07,00:00:21.97,1264,1318,close dishwasher,close,4,dishwasher,70,['dishwasher'],[70],train,dishwasher,close
P15_02_30,P15,P15_02,00:03:53.959,00:03:50.50,00:03:55.89,13830,14153,put oil in the pan,put-in,5,oil,31,"['oil', 'pan']","[31, 5]",train,oil,insert
P15_02_31,P15,P15_02,00:04:06.120,00:03:55.84,00:04:28.23,14150,16093,cut potato,cut,7,potato,30,['potato'],[30],train,potato,cut
P15_02_32,P15,P15_02,00:05:52.449,00:05:53.12,00:06:03.96,21187,21837,put potato in the pan,put-in,5,potato,30,"['potato', 'pan']","[30, 5]",train,potato,insert
P15_02_33,P15,P15_02,00:06:14.169,00:06:12.22,00:06:13.47,22333,22408,pick up spatula,pick-up,0,spatula,20,['spatula'],[20],train,spatula,take
P15_02_34,P15,P15_02,00:06:16.909,00:06:14.36,00:06:20.20,22461,22812,remove potato,remove,12,potato,30,['potato'],[30],train,potato,remove
P15_02_35,P15,P15_02,00:06:25.840,00:06:32.17,00:06:57.92,23530,25075,cut onion,cut,7,onion,16,['onion'],[16],train,onion,cut
P15_02_36,P15,P15_02,00:07:04.370,00:07:02.52,00:07:05.27,25351,25516,pick up bowl,pick-up,0,bowl,7,['bowl'],[7],train,bowl,take
P15_02_37,P15,P15_02,00:07:05.370,00:07:09.84,00:07:11.89,25790,25913,open eggs box,open,3,box:egg,23,['box:egg'],[23],train,box,open
P15_02_38,P15,P15_02,00:07:15.520,00:07:11.99,00:07:14.33,25919,26059,pick up eggs,pick-up,0,egg,53,['egg'],[53],train,egg,take
P15_02_39,P15,P15_02,00:07:19.879,00:07:18.90,00:07:19.71,26334,26382,open fridge,open,3,fridge,12,['fridge'],[12],train,fridge,open
P15_02_4,P15,P15_02,00:00:25.810,00:00:24.69,00:00:25.32,1481,1519,pick up bag,pick-up,0,bag,19,['bag'],[19],train,bag,take
P15_02_40,P15,P15_02,00:07:21.199,00:07:19.67,00:07:21.52,26380,26491,store eggs box,store,1,egg,53,['egg'],[53],train,egg,put
P15_02_41,P15,P15_02,00:07:22.629,00:07:21.62,00:07:23.20,26497,26592,close fridge,close,4,fridge,12,['fridge'],[12],train,fridge,close
P15_02_42,P15,P15_02,00:07:26.889,00:07:24.84,00:07:26.22,26690,26773,crack eggs,crack,30,egg,53,['egg'],[53],train,egg,break
P15_02_43,P15,P15_02,00:07:44.370,00:07:39.21,00:07:44.12,27552,27847,wash hands,wash,2,hand,11,['hand'],[11],train,hand,wash
P15_02_44,P15,P15_02,00:07:39.949,00:07:40.23,00:07:41.00,27613,27660,throw away eggshell,throw,13,eggshell,141,['eggshell'],[141],train,shell:egg,throw
P15_02_45,P15,P15_02,00:07:48.180,00:07:46.32,00:07:47.35,27979,28041,dry hands,dry,14,hand,11,['hand'],[11],train,hand,dry
P15_02_46,P15,P15_02,00:07:54.029,00:07:51.68,00:08:10.62,28300,29437,stir potatoes,stir,10,potato,30,['potato'],[30],train,potato,mix
P15_02_47,P15,P15_02,00:08:17.849,00:08:15.06,00:08:20.24,29703,30014,pour water,pour,9,water,27,['water'],[27],train,water,pour
P15_02_48,P15,P15_02,00:08:23.150,00:08:20.34,00:08:25.59,30020,30335,drink water,drink,60,water,27,['water'],[27],train,water,drink
P15_02_49,P15,P15_02,00:08:27.930,00:08:27.27,00:08:28.83,30436,30529,open drawer,open,3,drawer,8,['drawer'],[8],train,drawer,open
P15_02_5,P15,P15_02,00:00:29.269,00:00:25.42,00:00:28.02,1525,1681,fold bag,fold,28,bag,19,['bag'],[19],train,bag,fold
P15_02_50,P15,P15_02,00:08:30.870,00:08:28.93,00:08:33.54,30535,30812,pick up fork,pick-up,0,fork,14,['fork'],[14],train,fork,take
P15_02_51,P15,P15_02,00:08:52.340,00:08:50.13,00:08:54.41,31807,32064,put salt on eggs,put-on,1,salt,38,"['salt', 'egg']","[38, 53]",train,salt,put
P15_02_52,P15,P15_02,00:08:57.390,00:08:55.53,00:08:58.04,32131,32282,put down salt,put-down,1,salt,38,['salt'],[38],train,salt,put
P15_02_53,P15,P15_02,00:09:06.560,00:09:03.52,00:09:17.77,32611,33466,beat eggs,beat,10,egg,53,['egg'],[53],train,egg,mix
P15_02_54,P15,P15_02,00:09:23.890,00:09:21.11,00:09:36.98,33666,34618,stir potatoes with skimmer,stir-with,10,potato,30,"['potato', 'skimmer']","[30, 154]",train,potato,mix
P15_02_55,P15,P15_02,00:09:43.810,00:09:42.16,00:09:48.18,34929,35290,put onion on pan,put-on,1,onion,16,"['onion', 'pan']","[16, 5]",train,onion,put
P15_02_56,P15,P15_02,00:10:04.460,00:09:53.83,00:10:26.38,35629,37582,stir,stir,10,onion,16,['onion'],[16],train,onion,mix
P15_02_57,P15,P15_02,00:10:38.900,00:10:33.49,00:10:42.14,38009,38528,clean knife,clean,2,knife,4,['knife'],[4],train,knife,wash
P15_02_58,P15,P15_02,00:10:49.150,00:10:47.33,00:11:03.32,38839,39799,clean board,clean,2,board,18,['board'],[18],train,board:chopping,wash
P15_02_59,P15,P15_02,00:10:50.150,00:11:03.98,00:11:05.23,39838,39913,put board to dry,put,1,board,18,['board'],[18],train,board:chopping,put
P15_02_6,P15,P15_02,00:00:31.519,00:00:28.12,00:00:31.78,1687,1906,throw away bag,throw,13,bag,19,['bag'],[19],train,bag,throw
P15_02_60,P15,P15_02,00:11:08.550,00:11:06.94,00:11:11.21,40016,40272,dry hands,dry,14,hand,11,['hand'],[11],train,hand,dry
P15_02_61,P15,P15_02,00:11:13.170,00:11:12.78,00:11:18.24,40366,40694,stir,stir,10,pan,5,['pan'],[5],train,pan,mix
P15_02_7,P15,P15_02,00:00:35.270,00:00:34.09,00:00:35.08,2045,2104,pick up box,pick-up,0,box,23,['box'],[23],train,box,take
P15_02_8,P15,P15_02,00:00:39.090,00:00:35.83,00:00:42.48,2149,2548,fold box,fold,28,box,23,['box'],[23],train,box,fold
P15_02_9,P15,P15_02,00:00:45.320,00:00:41.41,00:00:45.87,2484,2752,throw away box,throw,13,box,23,['box'],[23],train,box,throw
P15_03_0,P15,P15_03,00:00:05.020,00:00:02.35,00:00:23.97,141,1438,fry in pan,fry,45,pan,5,['pan'],[5],train,pan,cook
P15_03_1,P15,P15_03,00:00:29.650,00:00:25.43,00:00:49.36,1525,2961,stir with spatula,stir-with,10,spatula,20,['spatula'],[20],train,spatula,mix
P15_03_10,P15,P15_03,00:01:49.869,00:01:48.71,00:01:50.00,6522,6600,pick up potato peeler,pick-up,0,peeler:potato,87,['peeler:potato'],[87],train,peeler:potato,take
P15_03_11,P15,P15_03,00:01:52.419,00:01:51.86,00:01:53.25,6711,6795,wash potato peeler,wash,2,peeler:potato,87,['peeler:potato'],[87],train,peeler:potato,wash
P15_03_12,P15,P15_03,00:01:59.020,00:01:54.42,00:01:55.16,6865,6909,rinse potato peeler,rinse,2,peeler:potato,87,['peeler:potato'],[87],train,peeler:potato,wash
P15_03_13,P15,P15_03,00:02:00.419,00:02:00.00,00:02:00.75,7200,7245,close tap,turn-off,8,tap,0,['tap'],[0],train,tap,turn-off
P15_03_14,P15,P15_03,00:02:06.639,00:02:00.55,00:02:08.62,7233,7717,wash bowl,wash,2,bowl,7,['bowl'],[7],train,bowl,wash
P15_03_15,P15,P15_03,00:02:11.039,00:02:08.72,00:02:11.67,7723,7900,open dishwasher,open,3,dishwasher,70,['dishwasher'],[70],train,dishwasher,open
P15_03_16,P15,P15_03,00:02:16.670,00:02:11.77,00:02:18.75,7906,8325,put bowl in dishwasher,put-in,5,bowl,7,"['bowl', 'dishwasher']","[7, 70]",train,bowl,insert
P15_03_17,P15,P15_03,00:02:30.020,00:02:25.18,00:02:26.16,8710,8769,turn off stove,turn-off,8,stove,24,['stove'],[24],train,hob,turn-off
P15_03_18,P15,P15_03,00:02:35.610,00:02:34.89,00:02:39.03,9293,9541,prepare tupperware,prepare,92,tupperware,23,['tupperware'],[23],train,box,prepare
P15_03_19,P15,P15_03,00:02:40.050,00:02:38.79,00:02:40.41,9527,9624,open tupperware,open,3,tupperware,23,['tupperware'],[23],train,box,open
P15_03_2,P15,P15_03,00:00:52.630,00:00:49.39,00:01:04.00,2963,3840,flip pan,flip,22,pan,5,['pan'],[5],train,pan,flip
P15_03_20,P15,P15_03,00:02:48.360,00:02:40.91,00:02:58.22,9654,10693,put food into tupperware,put-into,5,food,34,"['food', 'tupperware']","[34, 23]",train,food,insert
P15_03_21,P15,P15_03,00:03:00.110,00:02:58.32,00:03:01.40,10699,10884,put down pan,put-down,1,pan,5,['pan'],[5],train,pan,put
P15_03_22,P15,P15_03,00:03:22.720,00:03:22.40,00:03:23.28,12144,12196,open tap,turn-on,6,tap,0,['tap'],[0],train,tap,turn-on
P15_03_23,P15,P15_03,00:03:23.880,00:03:23.02,00:03:25.40,12181,12324,wash hands,wash,2,hand,11,['hand'],[11],train,hand,wash
P15_03_24,P15,P15_03,00:03:24.880,00:03:25.50,00:03:26.42,12330,12385,close tap,turn-off,8,tap,0,['tap'],[0],train,tap,turn-off
P15_03_25,P15,P15_03,00:03:28.260,00:03:26.46,00:03:30.10,12387,12606,dry hands,dry,14,hand,11,['hand'],[11],train,hand,dry
P15_03_26,P15,P15_03,00:03:32.870,00:03:31.65,00:03:37.29,12699,13037,close tupperware,close,4,tupperware,23,['tupperware'],[23],train,box,close
P15_03_27,P15,P15_03,00:03:41.760,00:03:41.24,00:03:42.41,13274,13344,pick up pan,pick-up,0,pan,5,['pan'],[5],train,pan,take
P15_03_28,P15,P15_03,00:03:46.600,00:03:45.09,00:03:47.06,13505,13623,open,open,3,cupboard,3,['cupboard'],[3],train,cupboard,open
P15_03_29,P15,P15_03,00:03:47.600,00:03:47.46,00:03:48.25,13647,13695,close,close,4,cupboard,3,['cupboard'],[3],train,cupboard,close
P15_03_3,P15,P15_03,00:01:00.370,00:00:51.98,00:00:59.48,3118,3568,flip tortilla,flip,22,tortilla,107,['tortilla'],[107],train,wrap,flip
P15_03_30,P15,P15_03,00:03:49.580,00:03:49.01,00:03:50.19,13740,13811,open tap,turn-on,6,tap,0,['tap'],[0],train,tap,turn-on
P15_03_31,P15,P15_03,00:03:54.620,00:03:52.52,00:03:56.00,13951,14160,pour soap on sponge,pour-on,9,soap,22,"['soap', 'sponge']","[22, 9]",train,liquid:washing,pour
P15_03_32,P15,P15_03,00:03:58.490,00:03:56.93,00:03:58.94,14215,14336,open tap,turn-on,6,tap,0,['tap'],[0],train,tap,turn-on
P15_03_33,P15,P15_03,00:04:01.770,00:03:57.57,00:04:11.22,14254,15073,wash spatula,wash,2,spatula,20,['spatula'],[20],train,spatula,wash
P15_03_34,P15,P15_03,00:04:14.270,00:04:11.39,00:04:21.44,15083,15686,rinse spatula,rinse,2,spatula,20,['spatula'],[20],train,spatula,wash
P15_03_35,P15,P15_03,00:04:25.560,00:04:21.54,00:04:29.74,15692,16184,wash spatula,wash,2,spatula,20,['spatula'],[20],train,spatula,wash
P15_03_36,P15,P15_03,00:04:26.560,00:04:41.52,00:04:42.36,16891,16941,pick up pan,pick-up,0,pan,5,['pan'],[5],train,pan,take
P15_03_37,P15,P15_03,00:04:43.360,00:04:42.46,00:04:55.67,16947,17740,wash pan,wash,2,pan,5,['pan'],[5],train,pan,wash
P15_03_38,P15,P15_03,00:04:57.719,00:04:55.96,00:05:07.98,17757,18478,rinse pan,rinse,2,pan,5,['pan'],[5],train,pan,wash
P15_03_39,P15,P15_03,00:05:12.479,00:05:08.89,00:05:13.06,18533,18783,dry pan,dry,14,pan,5,['pan'],[5],train,pan,dry
P15_03_4,P15,P15_03,00:01:23.920,00:01:22.82,00:01:27.83,4969,5269,flatten with spatula,flatten-with,87,spatula,20,['spatula'],[20],train,spatula,flatten
P15_03_40,P15,P15_03,00:05:15.659,00:05:15.10,00:05:19.08,18906,19144,dry hands,dry,14,hand,11,['hand'],[11],train,hand,dry
P15_03_41,P15,P15_03,00:05:20.490,00:05:19.18,00:05:20.86,19150,19251,switch off light,switch-off,8,light,114,['light'],[114],train,light,turn-off
P15_03_42,P15,P15_03,00:05:25.800,00:05:25.31,00:05:26.69,19518,19601,switch off light,switch-off,8,light,114,['light'],[114],train,light,turn-off
P15_03_5,P15,P15_03,00:01:34.749,00:01:33.52,00:01:34.77,5611,5686,put down spatula,put-down,1,spatula,20,['spatula'],[20],train,spatula,put
P15_03_6,P15,P15_03,00:01:35.749,00:01:37.13,00:01:38.00,5827,5880,open drawer,open,3,drawer,8,['drawer'],[8],train,drawer,open
P15_03_7,P15,P15_03,00:01:40.119,00:01:39.07,00:01:41.21,5944,6072,close drawer,close,4,drawer,8,['drawer'],[8],train,drawer,close
P15_03_8,P15,P15_03,00:01:42.130,00:01:41.90,00:01:43.04,6114,6182,open drawer,open,3,drawer,8,['drawer'],[8],train,drawer,open
P15_03_9,P15,P15_03,00:01:45.119,00:01:43.14,00:01:45.99,6188,6359,pick up tupperware,pick-up,0,tupperware,23,['tupperware'],[23],train,box,take
P15_07_0,P15,P15_07,00:00:03.600,00:00:03.66,00:00:05.10,219,306,pick up pot,pick-up,0,pot,29,['pot'],[29],train,pot,take
P15_07_1,P15,P15_07,00:00:08.299,00:00:07.80,00:00:14.54,468,872,clean pot,clean,2,pot,29,['pot'],[29],train,pot,wash
P15_07_10,P15,P15_07,00:01:37.820,00:01:37.30,00:01:38.12,5838,5887,put tupperware in microwave,put-in,5,tupperware,23,"['tupperware', 'microwave']","[23, 90]",train,box,insert
P15_07_11,P15,P15_07,00:01:50.869,00:01:47.94,00:01:53.55,6476,6813,open tortillas package,open,3,package:tortilla,26,['package:tortilla'],[26],train,package,open
P15_07_2,P15,P15_07,00:00:24.130,00:00:14.00,00:00:33.23,840,1993,wash pot,wash,2,pot,29,['pot'],[29],train,pot,wash
P15_07_3,P15,P15_07,00:00:40.399,00:00:33.32,00:00:50.30,1999,3018,rinse pot,rinse,2,pot,29,['pot'],[29],train,pot,wash
P15_07_4,P15,P15_07,00:00:54.579,00:00:50.40,00:00:56.11,3024,3366,let pot dry,let,79,pot,29,['pot'],[29],train,pot,let-go
P15_07_5,P15,P15_07,00:00:59.429,00:00:59.11,00:01:01.03,3546,3661,dry hands,dry,14,hand,11,['hand'],[11],train,hand,dry
P15_07_6,P15,P15_07,00:01:01.440,00:01:01.16,00:01:02.22,3669,3733,open fridge,open,3,fridge,12,['fridge'],[12],train,fridge,open
P15_07_7,P15,P15_07,00:01:05.309,00:01:04.08,00:01:05.25,3844,3915,pick up tupperware,pick-up,0,tupperware,23,['tupperware'],[23],train,box,take
P15_07_8,P15,P15_07,00:01:14.270,00:01:05.05,00:01:18.55,3903,4713,open tupperware,open,3,tupperware,23,['tupperware'],[23],train,box,open
P15_07_9,P15,P15_07,00:01:35.719,00:01:35.44,00:01:36.99,5726,5819,open microwave,open,3,microwave,90,['microwave'],[90],train,microwave,open
P15_08_0,P15,P15_08,00:00:03.000,00:00:03.22,00:00:04.62,193,277,pick up plate,pick-up,0,plate,2,['plate'],[2],train,plate,take
P15_08_1,P15,P15_08,00:00:06.330,00:00:05.42,00:00:07.59,325,455,put down plate,put-down,1,plate,2,['plate'],[2],train,plate,put
P15_08_10,P15,P15_08,00:00:54.140,00:00:51.07,00:00:59.16,3064,3549,pour sausage,pour,9,sausage,86,['sausage'],[86],train,sausage,pour
P15_08_11,P15,P15_08,00:01:20.290,00:00:59.70,00:01:09.16,3582,4149,flip tortillas,flip,22,tortilla,107,['tortilla'],[107],train,wrap,flip
P15_08_12,P15,P15_08,00:01:35.689,00:01:35.03,00:01:38.14,5701,5888,dry hands,dry,14,hand,11,['hand'],[11],train,hand,dry
P15_08_13,P15,P15_08,00:01:48.270,00:01:37.26,00:01:38.49,5835,5909,open dishwasher,open,3,dishwasher,70,['dishwasher'],[70],train,dishwasher,open
P15_08_14,P15,P15_08,00:01:56.049,00:01:38.59,00:02:04.05,5915,7443,pick up bowl,pick-up,0,bowl,7,['bowl'],[7],train,bowl,take
P15_08_15,P15,P15_08,00:02:04.350,00:02:04.43,00:02:07.06,7465,7623,open drawer,open,3,drawer,8,['drawer'],[8],train,drawer,open
P15_08_16,P15,P15_08,00:02:07.460,00:02:07.16,00:02:10.12,7629,7807,store bowl,store,1,bowl,7,['bowl'],[7],train,bowl,put
P15_08_17,P15,P15_08,00:02:11.390,00:02:10.22,00:02:12.62,7813,7957,pick up glass,pick-up,0,glass,10,['glass'],[10],train,glass,take
P15_08_18,P15,P15_08,00:02:12.390,00:02:13.60,00:02:16.67,8016,8200,pick up cloth,pick-up,0,cloth,17,['cloth'],[17],train,cloth,take
P15_08_19,P15,P15_08,00:02:14.840,00:02:13.85,00:02:16.51,8031,8190,put down glass,put-down,1,glass,10,['glass'],[10],train,glass,put
P15_08_2,P15,P15_08,00:00:08.840,00:00:08.57,00:00:10.47,514,628,pick up tortilla,pick-up,0,tortilla,107,['tortilla'],[107],train,wrap,take
P15_08_20,P15,P15_08,00:02:18.200,00:02:16.61,00:02:20.26,8196,8415,store glass,store,1,glass,10,['glass'],[10],train,glass,put
P15_08_21,P15,P15_08,00:02:20.900,00:02:22.44,00:02:23.40,8546,8604,pick up glass,pick-up,0,glass,10,['glass'],[10],train,glass,take
P15_08_22,P15,P15_08,00:02:21.900,00:02:25.16,00:02:26.09,8709,8765,put down glass,put-down,1,glass,10,['glass'],[10],train,glass,put
P15_08_23,P15,P15_08,00:02:24.110,00:02:26.76,00:02:27.72,8805,8863,store glass,store,1,glass,10,['glass'],[10],train,glass,put
P15_08_24,P15,P15_08,00:02:38.000,00:02:38.62,00:02:39.97,9517,9598,pick up glass,pick-up,0,glass,10,['glass'],[10],train,glass,take
P15_08_25,P15,P15_08,00:02:40.450,00:02:39.66,00:02:43.79,9579,9827,store glass,store,1,glass,10,['glass'],[10],train,glass,put
P15_08_26,P15,P15_08,00:02:44.110,00:02:44.72,00:02:46.14,9883,9968,pick up glass,pick-up,0,glass,10,['glass'],[10],train,glass,take
P15_08_27,P15,P15_08,00:02:45.860,00:02:46.42,00:02:47.82,9985,10069,put glass away,put,1,glass,10,['glass'],[10],train,glass,put
P15_08_28,P15,P15_08,00:02:48.540,00:02:48.95,00:02:50.70,10137,10242,pick up glass,pick-up,0,glass,10,['glass'],[10],train,glass,take
P15_08_29,P15,P15_08,00:02:50.590,00:02:52.05,00:02:54.03,10323,10441,dry glass,dry,14,glass,10,['glass'],[10],train,glass,dry
P15_08_3,P15,P15_08,00:00:10.790,00:00:11.13,00:00:12.79,667,767,put tortilla on plate,put-on,1,tortilla,107,"['tortilla', 'plate']","[107, 2]",train,wrap,put
P15_08_30,P15,P15_08,00:02:52.580,00:02:53.70,00:02:54.86,10422,10491,put glass away,put,1,glass,10,['glass'],[10],train,glass,put
P15_08_31,P15,P15_08,00:02:55.239,00:02:54.86,00:02:57.16,10491,10629,pick up glass,pick-up,0,glass,10,['glass'],[10],train,glass,take
P15_08_32,P15,P15_08,00:02:57.140,00:02:57.35,00:02:58.44,10641,10706,dry glass,dry,14,glass,10,['glass'],[10],train,glass,dry
P15_08_33,P15,P15_08,00:02:58.340,00:02:58.52,00:03:00.16,10711,10809,put glass away,put,1,glass,10,['glass'],[10],train,glass,put
P15_08_34,P15,P15_08,00:03:00.830,00:03:00.26,00:03:03.15,10815,10989,pick up glass,pick-up,0,glass,10,['glass'],[10],train,glass,take
P15_08_35,P15,P15_08,00:03:03.140,00:03:03.25,00:03:06.31,10995,11178,put glass away,put,1,glass,10,['glass'],[10],train,glass,put
P15_08_36,P15,P15_08,00:03:07.040,00:03:06.75,00:03:09.31,11205,11358,pick up glass,pick-up,0,glass,10,['glass'],[10],train,glass,take
P15_08_37,P15,P15_08,00:03:09.640,00:03:09.41,00:03:11.64,11364,11498,put glass away,put,1,glass,10,['glass'],[10],train,glass,put
P15_08_38,P15,P15_08,00:03:26.489,00:03:10.73,00:03:11.62,11443,11497,put glass away,put,1,glass,10,['glass'],[10],train,glass,put
P15_08_39,P15,P15_08,00:03:12.800,00:03:11.51,00:03:15.53,11490,11731,pick up glass,pick-up,0,glass,10,['glass'],[10],train,glass,take
P15_08_4,P15,P15_08,00:00:14.280,00:00:14.44,00:00:15.91,866,954,open tupperware,open,3,tupperware,23,['tupperware'],[23],train,box,open
P15_08_40,P15,P15_08,00:03:13.800,00:03:16.62,00:03:27.01,11797,12420,dry glass,dry,14,glass,10,['glass'],[10],train,glass,dry
P15_08_41,P15,P15_08,00:03:29.400,00:03:28.51,00:03:31.24,12510,12674,pick up glass,pick-up,0,glass,10,['glass'],[10],train,glass,take
P15_08_42,P15,P15_08,00:03:31.000,00:03:31.77,00:03:33.67,12706,12820,put away glass,put-away,1,glass,10,['glass'],[10],train,glass,put
P15_08_43,P15,P15_08,00:03:34.640,00:03:34.32,00:03:36.59,12859,12995,pick up glass,pick-up,0,glass,10,['glass'],[10],train,glass,take
P15_08_44,P15,P15_08,00:03:37.700,00:03:36.69,00:03:38.63,13001,13117,put away glass,put-away,1,glass,10,['glass'],[10],train,glass,put
P15_08_45,P15,P15_08,00:03:39.200,00:03:38.89,00:03:52.36,13133,13941,dry glass,dry,14,glass,10,['glass'],[10],train,glass,dry
P15_08_46,P15,P15_08,00:03:51.709,00:03:52.59,00:03:53.34,13955,14000,put away glass,put-away,1,glass,10,['glass'],[10],train,glass,put
P15_08_47,P15,P15_08,00:03:59.489,00:03:59.52,00:04:00.92,14371,14455,pick up glass,pick-up,0,glass,10,['glass'],[10],train,glass,take
P15_08_48,P15,P15_08,00:04:00.489,00:04:03.71,00:04:07.11,14622,14826,put away glass,put-away,1,glass,10,['glass'],[10],train,glass,put
P15_08_49,P15,P15_08,00:04:19.250,00:04:17.40,00:04:23.32,15443,15799,pick up tupperware,pick-up,0,tupperware,23,['tupperware'],[23],train,box,take
P15_08_5,P15,P15_08,00:00:16.490,00:00:16.41,00:00:18.17,984,1090,open drawer,open,3,drawer,8,['drawer'],[8],train,drawer,open
P15_08_50,P15,P15_08,00:04:26.940,00:04:27.80,00:04:34.55,16068,16473,dry tupperware,dry,14,tupperware,23,['tupperware'],[23],train,box,dry
P15_08_51,P15,P15_08,00:04:39.830,00:04:39.18,00:04:41.06,16750,16863,pick up glass,pick-up,0,glass,10,['glass'],[10],train,glass,take
P15_08_52,P15,P15_08,00:04:41.750,00:04:41.08,00:04:44.73,16864,17083,dry glass,dry,14,glass,10,['glass'],[10],train,glass,dry
P15_08_53,P15,P15_08,00:04:42.830,00:04:45.99,00:04:52.49,17159,17549,put away glass,put-away,1,glass,10,['glass'],[10],train,glass,put
P15_08_54,P15,P15_08,00:04:54.310,00:04:52.96,00:04:55.75,17577,17745,pick up plate,pick-up,0,plate,2,['plate'],[2],train,plate,take
P15_08_55,P15,P15_08,00:04:56.320,00:04:56.48,00:04:57.92,17788,17875,put away plate,put,1,plate,2,['plate'],[2],train,plate,put
P15_08_56,P15,P15_08,00:04:59.540,00:04:59.08,00:05:00.83,17944,18049,pick up plates,pick-up,0,plate,2,['plate'],[2],train,plate,take
P15_08_57,P15,P15_08,00:05:04.810,00:04:59.09,00:05:01.06,17945,18063,pick up plates,pick-up,0,plate,2,['plate'],[2],train,plate,take
P15_08_58,P15,P15_08,00:05:01.410,00:05:02.10,00:05:03.17,18126,18190,store plates,store,1,plate,2,['plate'],[2],train,plate,put
P15_08_59,P15,P15_08,00:05:09.850,00:05:04.43,00:05:06.41,18265,18384,pick up plates,pick-up,0,plate,2,['plate'],[2],train,plate,take
P15_08_6,P15,P15_08,00:00:19.600,00:00:18.27,00:00:20.47,1096,1228,pick up spoon,pick-up,0,spoon,1,['spoon'],[1],train,spoon,take
P15_08_60,P15,P15_08,00:05:06.500,00:05:04.77,00:05:09.10,18286,18546,store plates,store,1,plate,2,['plate'],[2],train,plate,put
P15_08_61,P15,P15_08,00:05:14.780,00:05:04.82,00:05:06.32,18289,18379,pick up plates,pick-up,0,plate,2,['plate'],[2],train,plate,take
P15_08_62,P15,P15_08,00:05:11.970,00:05:07.42,00:05:09.02,18445,18541,store plates,store,1,plate,2,['plate'],[2],train,plate,put
P15_08_63,P15,P15_08,00:05:17.050,00:05:11.69,00:05:13.96,18701,18837,store plates,store,1,plate,2,['plate'],[2],train,plate,put
P15_08_64,P15,P15_08,00:05:19.639,00:05:20.35,00:05:21.77,19221,19306,pick up bowl,pick-up,0,bowl,7,['bowl'],[7],train,bowl,take
P15_08_65,P15,P15_08,00:05:21.820,00:05:21.87,00:05:24.60,19312,19476,store bowl,store,1,bowl,7,['bowl'],[7],train,bowl,put
P15_08_66,P15,P15_08,00:05:26.720,00:05:25.77,00:05:28.29,19546,19697,pick up lid,pick-up,0,lid,6,['lid'],[6],train,lid,take
P15_08_67,P15,P15_08,00:05:28.280,00:05:28.36,00:05:31.66,19701,19899,dry lid,dry,14,lid,6,['lid'],[6],train,lid,dry
